cell_id,arm,trial_index,seed,param_N,param_rrf,param_n_missions,param_regime,param_dead_zone,param_link_quality,update_yield,round_close_rate_kmin1,round_close_rate_kmin2,round_close_rate_kminhalf,round_close_rate_kminN,coverage,jains_fairness,participation_entropy,mission_completion_rate,completion_fairness,pass2_coverage,rho_contact,rounds_closed,missions_completed,mission_failures,pass1_contacts_mean,pass2_contacts_mean,mission_duration_s_mean,n_devices,rf_range_m,n_missions_target,init_auc,init_accuracy,init_loss,final_auc,final_accuracy,final_loss,best_auc,delta_auc,rounds_evaluated,t_at_tau_round,tau,status,duration_s,error
N=6|dead_zone=0.0|link_quality=0.3|n_missions=4|regime=jittery|rrf=60.0,H1,7,2558694739,6,60.0,4,jittery,0.0,0.3,1.25,0.75,0.5,0.0,0.0,1.0,0.9963609898107715,2.5824166230333305,0.5,0.46296296296296297,0.75,1.5,3,4,0,4.0,3.0,10.970987200737,6,60.0,4,0.2575209375,0.3586666666666667,0.6959788203239441,0.9810285,0.9503333333333334,0.447243332862854,0.9810285,0.7235075625,4,3,0.9,ok,55.320735931396484,
N=6|dead_zone=0.0|link_quality=0.3|n_missions=4|regime=jittery|rrf=60.0,H0,8,434730222,6,60.0,4,jittery,0.0,0.3,1.25,0.75,0.25,0.25,0.0,0.6666666666666666,0.5952380952380952,1.9219280948873623,0.6666666666666666,0.5952380952380952,,,4,0,0,0.0,0.0,0.0,6,60.0,4,0.2515945625,0.3565,0.6959981322288513,0.9882125625,0.8208333333333333,0.42376574873924255,0.9882125625,0.736618,5,,0.9,ok,16.334892749786377,
N=6|dead_zone=0.0|link_quality=0.3|n_missions=4|regime=jittery|rrf=60.0,H1,8,434730222,6,60.0,4,jittery,0.0,0.3,2.5,1.0,0.75,0.5,0.0,1.0,0.9970344009489917,2.5827423149511795,0.8333333333333334,0.7575757575757576,1.0,1.5,4,4,0,4.0,4.0,9.621477544307709,6,60.0,4,0.2515945625,0.3565,0.6959981322288513,0.987625125,0.8985,0.3049600422382355,0.987625125,0.7360305625,5,,0.9,ok,49.8158164024353,
N=6|dead_zone=0.0|link_quality=0.3|n_missions=4|regime=jittery|rrf=60.0,H0,9,1267099072,6,60.0,4,jittery,0.0,0.3,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,,,4,0,0,0.0,0.0,0.0,6,60.0,4,0.2693531875,0.3556666666666667,0.6959263682365417,0.9418820625,0.8063333333333333,0.5838128924369812,0.9418820625,0.672528875,5,,0.9,ok,11.759160041809082,
N=6|dead_zone=0.0|link_quality=0.3|n_missions=4|regime=jittery|rrf=60.0,H1,9,1267099072,6,60.0,4,jittery,0.0,0.3,2.25,1.0,0.75,0.5,0.0,1.0,0.9970344009489917,2.5827423149511795,0.8333333333333334,0.7941176470588235,1.0,1.5,4,4,0,4.0,4.0,9.647099912166595,6,60.0,4,0.2693531875,0.3556666666666667,0.6959263682365417,0.984018,0.9248333333333333,0.28340089321136475,0.984018,0.7146648124999999,5,4,0.9,ok,50.67299723625183,
N=6|dead_zone=0.0|link_quality=0.3|n_missions=4|regime=jittery|rrf=60.0,H0,10,3857979046,6,60.0,4,jittery,0.0,0.3,1.0,0.5,0.5,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,,,4,0,0,0.0,0.0,0.0,6,60.0,4,0.25637699999999997,0.3595,0.6959496140480042,0.945342375,0.8523333333333334,0.586854875087738,0.945342375,0.688965375,5,,0.9,ok,11.214112520217896,
N=6|dead_zone=0.0|link_quality=0.3|n_missions=4|regime=jittery|rrf=60.0,H1,10,3857979046,6,60.0,4,jittery,0.0,0.3,2.25,0.75,0.75,0.5,0.0,1.0,0.9950248756218906,2.5812908992306927,0.8333333333333334,0.7105263157894737,0.75,1.5,3,4,0,4.0,3.0,10.91512668132782,6,60.0,4,0.25637699999999997,0.3595,0.6959496140480042,0.9716119374999999,0.8366666666666667,0.4339246451854706,0.9716119374999999,0.7152349374999999,4,,0.9,ok,55.122639894485474,
N=6|dead_zone=0.0|link_quality=0.3|n_missions=4|regime=jittery|rrf=60.0,H0,11,3840496771,6,60.0,4,jittery,0.0,0.3,0.75,0.25,0.25,0.25,0.0,0.5,0.5,1.584962500721156,0.5,0.5,,,4,0,0,0.0,0.0,0.0,6,60.0,4,0.25765443750000006,0.3541666666666667,0.6959378123283386,0.8601826875,0.7113333333333334,0.6675958037376404,0.8601826875,0.60252825,5,,0.9,ok,14.316320180892944,
N=6|dead_zone=0.0|link_quality=0.3|n_missions=4|regime=jittery|rrf=60.0,H1,11,3840496771,6,60.0,4,jittery,0.0,0.3,2.75,1.0,1.0,0.75,0.0,1.0,1.0,2.584962500721156,1.0,0.8768115942028986,1.0,1.5,4,4,0,4.0,4.0,11.05881267786026,6,60.0,4,0.25765443750000006,0.3541666666666667,0.6959378123283386,0.981757875,0.9006666666666666,0.3228333294391632,0.981757875,0.7241034375,5,4,0.9,ok,56.27029085159302,
N=6|dead_zone=0.0|link_quality=0.3|n_missions=4|regime=jittery|rrf=60.0,H0,12,1637301530,6,60.0,4,jittery,0.0,0.3,1.0,0.75,0.25,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,,,4,0,0,0.0,0.0,0.0,6,60.0,4,0.2775593125,0.35383333333333333,0.6959085464477539,0.9816889375000001,0.9311666666666667,0.41177570819854736,0.9816889375000001,0.7041296250000001,5,4,0.9,ok,10.900997638702393,
N=6|dead_zone=0.0|link_quality=0.3|n_missions=4|regime=jittery|rrf=60.0,H1,12,1637301530,6,60.0,4,jittery,0.0,0.3,1.5,1.0,0.5,0.0,0.0,1.0,0.9970344009489917,2.5827423149511795,0.8333333333333334,0.75,1.0,1.3333333333333333,4,4,0,4.5,4.5,11.09219616651535,6,60.0,4,0.2775593125,0.35383333333333333,0.6959085464477539,0.9879645000000001,0.9381666666666667,0.2765451669692993,0.9879645000000001,0.7104051875000001,5,4,0.9,ok,55.86104416847229,
N=6|dead_zone=0.0|link_quality=0.3|n_missions=4|regime=jittery|rrf=60.0,H0,13,661814782,6,60.0,4,jittery,0.0,0.3,1.5,0.75,0.5,0.25,0.0,0.6666666666666666,0.6,1.9182958340544893,0.6666666666666666,0.6,,,4,0,0,0.0,0.0,0.0,6,60.0,4,0.2479425,0.3526666666666667,0.6959898471832275,0.9797133750000001,0.8605,0.4264320135116577,0.9797133750000001,0.731770875,5,,0.9,ok,16.535554885864258,
N=6|dead_zone=0.0|link_quality=0.3|n_missions=4|regime=jittery|rrf=60.0,H1,13,661814782,6,60.0,4,jittery,0.0,0.3,2.5,1.0,0.75,0.5,0.0,1.0,1.0,2.584962500721156,1.0,0.8333333333333334,1.0,2.0,4,4,0,3.0,3.0,8.855337858200073,6,60.0,4,0.2479425,0.3526666666666667,0.6959898471832275,0.9887946875000001,0.9358333333333333,0.28480109572410583,0.9887946875000001,0.7408521875,5,4,0.9,ok,46.9409601688385,
N=6|dead_zone=0.0|link_quality=0.3|n_missions=4|regime=jittery|rrf=60.0,H0,14,1839345764,6,60.0,4,jittery,0.0,0.3,0.5,0.5,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,,,4,0,0,0.0,0.0,0.0,6,60.0,4,0.25691093750000005,0.35533333333333333,0.6960040926933289,0.947427625,0.8238333333333333,0.5873703360557556,0.947427625,0.6905166875,5,,0.9,ok,10.11251950263977,
N=6|dead_zone=0.0|link_quality=0.3|n_missions=4|regime=jittery|rrf=60.0,H1,14,1839345764,6,60.0,4,jittery,0.0,0.3,2.25,1.0,0.75,0.5,0.0,1.0,0.9970344009489917,2.5827423149511795,0.8333333333333334,0.7105263157894737,1.0,1.6,4,4,0,3.75,3.5,9.665700674057007,6,60.0,4,0.25691093750000005,0.35533333333333333,0.6960040926933289,0.9845100000000001,0.9061666666666667,0.301251620054245,0.9845100000000001,0.7275990625000001,5,4,0.9,ok,51.27006554603577,
N=6|dead_zone=0.0|link_quality=0.3|n_missions=4|regime=jittery|rrf=60.0,H0,15,3580921796,6,60.0,4,jittery,0.0,0.3,1.0,0.75,0.25,0.0,0.0,0.5,0.4444444444444444,1.5,0.5,0.4444444444444444,,,4,0,0,0.0,0.0,0.0,6,60.0,4,0.25608581249999995,0.3595,0.6959498524665833,0.9796221249999999,0.8311666666666667,0.4141944646835327,0.9796221249999999,0.7235363125,5,,0.9,ok,14.303605079650879,
N=6|dead_zone=0.0|link_quality=0.3|n_missions=4|regime=jittery|rrf=60.0,H1,15,3580921796,6,60.0,4,jittery,0.0,0.3,2.75,1.0,1.0,0.75,0.0,1.0,1.0,2.584962500721156,1.0,0.8768115942028986,1.0,1.5,4,4,0,4.0,4.0,11.026869893074036,6,60.0,4,0.25608581249999995,0.3595,0.6959498524665833,0.985042,0.8616666666666667,0.3062153458595276,0.985042,0.7289561875,5,,0.9,ok,56.18259882926941,
N=6|dead_zone=0.0|link_quality=0.3|n_missions=4|regime=jittery|rrf=60.0,H0,16,1776180353,6,60.0,4,jittery,0.0,0.3,1.0,0.75,0.25,0.0,0.0,0.6666666666666666,0.6666666666666666,2.0,0.6666666666666666,0.6666666666666666,,,4,0,0,0.0,0.0,0.0,6,60.0,4,0.2828675625,0.3621666666666667,0.6958243250846863,0.9781705624999999,0.8535,0.41570597887039185,0.9781705624999999,0.6953029999999999,5,,0.9,ok,15.730914831161499,
N=6|dead_zone=0.0|link_quality=0.3|n_missions=4|regime=jittery|rrf=60.0,H1,16,1776180353,6,60.0,4,jittery,0.0,0.3,2.25,1.0,0.75,0.5,0.0,1.0,1.0,2.584962500721156,0.8333333333333334,0.7105263157894737,1.0,1.7142857142857142,4,4,0,3.5,3.75,8.849910497665405,6,60.0,4,0.2828675625,0.3621666666666667,0.6958243250846863,0.9801703749999999,0.9283333333333333,0.28978821635246277,0.9801703749999999,0.6973028124999999,5,4,0.9,ok,46.901275396347046,
N=6|dead_zone=0.0|link_quality=0.3|n_missions=4|regime=jittery|rrf=60.0,H0,17,4101775509,6,60.0,4,jittery,0.0,0.3,1.0,0.5,0.5,0.0,0.0,0.5,0.4444444444444444,1.5,0.5,0.4444444444444444,,,4,0,0,0.0,0.0,0.0,6,60.0,4,0.26896675,0.3541666666666667,0.6959490776062012,0.9596210000000001,0.8568333333333333,0.5897828340530396,0.9596210000000001,0.6906542500000001,5,,0.9,ok,15.865338802337646,
N=6|dead_zone=0.0|link_quality=0.3|n_missions=4|regime=jittery|rrf=60.0,H1,17,4101775509,6,60.0,4,jittery,0.0,0.3,2.5,1.0,1.0,0.5,0.0,1.0,0.995575221238938,2.581754132702793,1.0,0.9259259259259259,1.0,1.2,4,4,0,5.0,5.0,11.835001230239868,6,60.0,4,0.26896675,0.3541666666666667,0.6959490776062012,0.9898199375,0.902,0.3003147542476654,0.9898199375,0.7208531874999999,5,4,0.9,ok,58.38614630699158,
N=6|dead_zone=0.0|link_quality=0.3|n_missions=4|regime=jittery|rrf=60.0,H0,18,3333136113,6,60.0,4,jittery,0.0,0.3,0.5,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,,,4,0,0,0.0,0.0,0.0,6,60.0,4,0.2553436875,0.3551666666666667,0.6960000991821289,0.9712141875000001,0.8211666666666667,0.5598636865615845,0.9712141875000001,0.7158705000000001,5,,0.9,ok,11.328701496124268,
N=6|dead_zone=0.0|link_quality=0.3|n_missions=4|regime=jittery|rrf=60.0,H1,18,3333136113,6,60.0,4,jittery,0.0,0.3,2.0,1.0,0.75,0.25,0.0,1.0,1.0,2.584962500721156,0.8333333333333334,0.7619047619047619,1.0,2.0,4,4,0,3.0,3.25,8.812355160713196,6,60.0,4,0.2553436875,0.3551666666666667,0.6960000991821289,0.973527125,0.9018333333333334,0.33925262093544006,0.973527125,0.7181834375,5,4,0.9,ok,47.07726073265076,
N=6|dead_zone=0.0|link_quality=0.3|n_missions=4|regime=jittery|rrf=60.0,H0,19,2576527389,6,60.0,4,jittery,0.0,0.3,1.25,0.75,0.5,0.0,0.0,0.6666666666666666,0.5952380952380952,1.9219280948873623,0.6666666666666666,0.5952380952380952,,,4,0,0,0.0,0.0,0.0,6,60.0,4,0.2540525625,0.3555,0.6960108280181885,0.9743654375000002,0.9018333333333334,0.42086198925971985,0.9743654375000002,0.7203128750000001,5,3,0.9,ok,16.167373418807983,
N=6|dead_zone=0.0|link_quality=0.3|n_missions=4|regime=jittery|rrf=60.0,H1,19,2576527389,6,60.0,4,jittery,0.0,0.3,2.25,1.0,0.75,0.5,0.0,1.0,0.9970344009489917,2.5827423149511795,0.8333333333333334,0.7105263157894737,1.0,1.5,4,4,0,4.0,4.0,10.402921259403229,6,60.0,4,0.2540525625,0.3555,0.6960108280181885,0.9843860625000002,0.898,0.30406105518341064,0.9843860625000002,0.7303335000000002,5,,0.9,ok,53.171348571777344,
N=6|dead_zone=0.0|link_quality=0.5|n_missions=4|regime=jittery|rrf=60.0,H0,0,1945933213,6,60.0,4,jittery,0.0,0.5,2.75,1.0,1.0,0.5,0.0,1.0,0.8768115942028986,2.481714572986073,1.0,0.8768115942028986,,,4,0,0,0.0,0.0,0.0,6,60.0,4,0.27262050000000004,0.36183333333333334,0.6958796977996826,0.98431125,0.9263333333333333,0.2947238087654114,0.98431125,0.7116907499999999,5,4,0.9,ok,23.778115272521973,
N=6|dead_zone=0.0|link_quality=0.5|n_missions=4|regime=jittery|rrf=60.0,H1,0,1945933213,6,60.0,4,jittery,0.0,0.5,2.25,1.0,1.0,0.25,0.0,1.0,0.9973031283710896,2.583068887911025,1.0,0.9,1.0,1.3333333333333333,4,4,0,4.5,4.5,11.07090163230896,6,60.0,4,0.27262050000000004,0.36183333333333334,0.6958796977996826,0.975187,0.8876666666666667,0.33200299739837646,0.975187,0.7025665,5,,0.9,ok,55.59019994735718,
N=6|dead_zone=0.0|link_quality=0.5|n_missions=4|regime=jittery|rrf=60.0,H0,1,631046523,6,60.0,4,jittery,0.0,0.5,1.25,0.75,0.25,0.25,0.0,0.8333333333333334,0.8333333333333334,2.321928094887362,0.8333333333333334,0.8333333333333334,,,4,0,0,0.0,0.0,0.0,6,60.0,4,0.24161812500000004,0.35683333333333334,0.6960636377334595,0.98575475,0.8283333333333334,0.417866975069046,0.98575475,0.744136625,5,,0.9,ok,18.225897789001465,
N=6|dead_zone=0.0|link_quality=0.5|n_missions=4|regime=jittery|rrf=60.0,H1,1,631046523,6,60.0,4,jittery,0.0,0.5,1.75,1.0,0.5,0.25,0.0,1.0,0.9970344009489917,2.5827423149511795,0.6666666666666666,0.5444444444444444,1.0,1.6,4,4,0,3.75,3.5,9.789810180664062,6,60.0,4,0.24161812500000004,0.35683333333333334,0.6960636377334595,0.9851800000000001,0.8938333333333334,0.3060452938079834,0.9851800000000001,0.743561875,5,,0.9,ok,50.38512420654297,
N=6|dead_zone=0.0|link_quality=0.5|n_missions=4|regime=jittery|rrf=60.0,H0,2,1884515497,6,60.0,4,jittery,0.0,0.5,1.5,1.0,0.25,0.25,0.0,0.8333333333333334,0.75,2.2516291673878226,0.8333333333333334,0.75,,,4,0,0,0.0,0.0,0.0,6,60.0,4,0.26857525,0.35433333333333333,0.6959017515182495,0.9861210625,0.9155,0.2912071645259857,0.9861210625,0.7175458125,5,4,0.9,ok,19.151142835617065,
N=6|dead_zone=0.0|link_quality=0.5|n_missions=4|regime=jittery|rrf=60.0,H1,2,1884515497,6,60.0,4,jittery,0.0,0.5,2.75,1.0,1.0,0.75,0.0,1.0,1.0,2.584962500721156,0.8333333333333334,0.6505376344086021,1.0,1.5,4,4,0,4.0,4.0,8.776913583278656,6,60.0,4,0.26857525,0.35433333333333333,0.6959017515182495,0.9865218750000001,0.9045,0.30250903964042664,0.9865218750000001,0.7179466250000002,5,4,0.9,ok,47.606308460235596,
N=6|dead_zone=0.0|link_quality=0.5|n_missions=4|regime=jittery|rrf=60.0,H0,3,2758525695,6,60.0,4,jittery,0.0,0.5,2.5,1.0,1.0,0.25,0.0,1.0,0.8333333333333334,2.446439344671015,1.0,0.8333333333333334,,,4,0,0,0.0,0.0,0.0,6,60.0,4,0.26324681250000004,0.354,0.6959380507469177,0.9873519374999999,0.9368333333333333,0.3015401363372803,0.9873519374999999,0.7241051249999999,5,4,0.9,ok,23.346217393875122,
N=6|dead_zone=0.0|link_quality=0.5|n_missions=4|regime=jittery|rrf=60.0,H1,3,2758525695,6,60.0,4,jittery,0.0,0.5,1.75,1.0,0.5,0.25,0.0,1.0,0.9958847736625515,2.5820239409642762,0.8333333333333334,0.7424242424242424,1.0,1.7142857142857142,4,4,0,3.5,3.75,11.859823107719421,6,60.0,4,0.26324681250000004,0.354,0.6959380507469177,0.9884090000000001,0.9073333333333333,0.2896966338157654,0.9884090000000001,0.7251621875,5,4,0.9,ok,58.66026306152344,
N=6|dead_zone=0.0|link_quality=0.5|n_missions=4|regime=jittery|rrf=60.0,H0,4,2877950557,6,60.0,4,jittery,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.4444444444444444,1.5,0.5,0.4444444444444444,,,4,0,0,0.0,0.0,0.0,6,60.0,4,0.2825935625,0.3575,0.695851743221283,0.9437975624999999,0.8593333333333333,0.5776285529136658,0.9437975624999999,0.6612039999999999,5,,0.9,ok,26.975897073745728,
N=6|dead_zone=0.0|link_quality=0.5|n_missions=4|regime=jittery|rrf=60.0,H1,4,2877950557,6,60.0,4,jittery,0.0,0.5,2.5,1.0,1.0,0.5,0.0,1.0,1.0,2.584962500721156,0.8333333333333334,0.7575757575757576,1.0,1.5,4,4,0,4.0,4.0,10.225026488304138,6,60.0,4,0.2825935625,0.3575,0.695851743221283,0.9858500625000001,0.8656666666666667,0.33375242352485657,0.9858500625000001,0.7032565000000001,5,,0.9,ok,53.14988398551941,
N=6|dead_zone=0.0|link_quality=0.5|n_missions=4|regime=jittery|rrf=60.0,H0,5,3527596869,6,60.0,4,jittery,0.0,0.5,1.75,0.75,0.75,0.25,0.0,1.0,0.9074074074074074,2.521640636343318,1.0,0.9074074074074074,,,4,0,0,0.0,0.0,0.0,6,60.0,4,0.2461605625,0.35733333333333334,0.6960231065750122,0.9757605625,0.8261666666666667,0.40498900413513184,0.9757605625,0.7296,5,,0.9,ok,20.566667318344116,
N=6|dead_zone=0.0|link_quality=0.5|n_missions=4|regime=jittery|rrf=60.0,H1,5,3527596869,6,60.0,4,jittery,0.0,0.5,1.5,0.75,0.75,0.0,0.0,1.0,0.9962335216572504,2.582193066735133,0.6666666666666666,0.6,0.75,1.5,3,4,0,4.0,3.0,12.188021898269653,6,60.0,4,0.2461605625,0.35733333333333334,0.6960231065750122,0.9715465000000001,0.9035,0.4327707588672638,0.9715465000000001,0.7253859375,4,3,0.9,ok,59.672590494155884,
N=6|dead_zone=0.0|link_quality=0.5|n_missions=4|regime=jittery|rrf=60.0,H0,6,4164846876,6,60.0,4,jittery,0.0,0.5,2.25,1.0,0.75,0.5,0.0,0.8333333333333334,0.5869565217391305,2.0588138903312014,0.8333333333333334,0.5869565217391305,,,4,0,0,0.0,0.0,0.0,6,60.0,4,0.25682,0.35433333333333333,0.6959601044654846,0.987407625,0.9291666666666667,0.3086106777191162,0.987407625,0.7305876250000001,5,4,0.9,ok,21.46095561981201,
N=6|dead_zone=0.0|link_quality=0.5|n_missions=4|regime=jittery|rrf=60.0,H1,6,4164846876,6,60.0,4,jittery,0.0,0.5,3.25,1.0,1.0,0.75,0.0,1.0,1.0,2.584962500721156,1.0,0.8047619047619048,1.0,1.5,4,4,0,4.0,4.0,9.502374291419983,6,60.0,4,0.25682,0.35433333333333333,0.6959601044654846,0.9873604375,0.9183333333333333,0.2895420789718628,0.9873604375,0.7305404375,5,2,0.9,ok,48.969722509384155,
