cell_id,arm,trial_index,seed,param_N,param_rrf,param_n_missions,param_regime,param_dead_zone,param_link_quality,update_yield,round_close_rate_kmin1,round_close_rate_kmin2,round_close_rate_kminhalf,round_close_rate_kminN,coverage,jains_fairness,participation_entropy,mission_completion_rate,completion_fairness,pass2_coverage,rho_contact,rounds_closed,missions_completed,mission_failures,pass1_contacts_mean,pass2_contacts_mean,mission_duration_s_mean,n_devices,rf_range_m,n_missions_target,init_auc,init_accuracy,init_loss,final_auc,final_accuracy,final_loss,best_auc,delta_auc,rounds_evaluated,t_at_tau_round,tau,status,duration_s,error
N=6|dead_zone=0.2|link_quality=0.5|n_missions=4|regime=jittery|rrf=60.0,H2,0,1125387818,6,60.0,4,jittery,0.2,0.5,1.5,0.75,0.25,0.25,0.0,1.0,0.9918032786885246,2.578992712198113,0.8333333333333334,0.75,0.75,2.0,3,4,0,3.0,2.25,9.018272697925568,6,60.0,4,0.2561405625,0.35683333333333334,0.6959709525108337,0.9611605624999999,0.8033333333333333,0.6187886595726013,0.9611605624999999,0.70502,4,,0.9,ok,77.33178234100342,
N=6|dead_zone=0.2|link_quality=0.5|n_missions=4|regime=jittery|rrf=60.0,H3,0,1125387818,6,60.0,4,jittery,0.2,0.5,1.25,0.5,0.5,0.25,0.0,1.0,1.0,2.584962500721156,0.6666666666666666,0.5952380952380952,0.5,2.0,2,4,0,3.0,1.5,7.83670836687088,6,60.0,4,0.2561405625,0.35683333333333334,0.6959709525108337,0.827709125,0.8011666666666667,0.6744324564933777,0.827709125,0.5715685625,3,,0.9,ok,55.66976833343506,
N=6|dead_zone=0.2|link_quality=0.5|n_missions=4|regime=jittery|rrf=60.0,H2,1,2549584357,6,60.0,4,jittery,0.2,0.5,2.0,0.75,0.5,0.25,0.0,1.0,0.993127147766323,2.5798634010685344,0.8333333333333334,0.7619047619047619,0.75,2.4,3,4,0,2.5,1.75,7.386274755001068,6,60.0,4,0.27515456250000003,0.35983333333333334,0.6959079504013062,0.891033,0.7273333333333334,0.6427698731422424,0.891033,0.6158784374999999,4,,0.9,ok,49.58645439147949,
N=6|dead_zone=0.2|link_quality=0.5|n_missions=4|regime=jittery|rrf=60.0,H3,1,2549584357,6,60.0,4,jittery,0.2,0.5,1.0,0.5,0.5,0.0,0.0,1.0,1.0,2.584962500721156,0.5,0.4444444444444444,0.5,2.6666666666666665,2,4,0,2.25,1.5,6.533766806125641,6,60.0,4,0.27515456250000003,0.35983333333333334,0.6959079504013062,0.8401482499999999,0.6888333333333333,0.6656111478805542,0.8401482499999999,0.5649936874999999,3,,0.9,ok,42.159016847610474,
N=6|dead_zone=0.2|link_quality=0.5|n_missions=4|regime=jittery|rrf=60.0,H2,2,3510487655,6,60.0,4,jittery,0.2,0.5,0.75,0.5,0.25,0.0,0.0,1.0,0.994824016563147,2.581358330499424,0.5,0.5,0.5,1.5,2,4,0,4.0,2.0,9.307299673557281,6,60.0,4,0.260760125,0.3561666666666667,0.6959506869316101,0.8642970625,0.8168333333333333,0.6756194829940796,0.8642970625,0.6035369375,3,,0.9,ok,69.18593406677246,
N=6|dead_zone=0.2|link_quality=0.5|n_missions=4|regime=jittery|rrf=60.0,H3,2,3510487655,6,60.0,4,jittery,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,6,60.0,4,,,,,,,,,0,,,ok,80.95594143867493,
N=6|dead_zone=0.2|link_quality=0.5|n_missions=4|regime=jittery|rrf=60.0,H2,3,2967462570,6,60.0,4,jittery,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,6,60.0,4,,,,,,,,,0,,,ok,86.49762678146362,
N=6|dead_zone=0.2|link_quality=0.5|n_missions=4|regime=jittery|rrf=60.0,H3,3,2967462570,6,60.0,4,jittery,0.2,0.5,0.75,0.5,0.25,0.0,0.0,1.0,0.993127147766323,2.579863401068534,0.3333333333333333,0.3,0.5,1.5,2,4,0,4.0,2.0,9.319652020931244,6,60.0,4,0.2578119375,0.357,0.6959769129753113,0.8204091249999999,0.715,0.6706269383430481,0.8204091249999999,0.5625971874999999,3,,0.9,ok,72.7235517501831,
N=6|dead_zone=0.2|link_quality=0.5|n_missions=4|regime=jittery|rrf=60.0,H2,4,3254545573,6,60.0,4,jittery,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0.0,0.0,0.0,6,60.0,4,,,,,,,,,0,,,ok,75.07921504974365,
N=6|dead_zone=0.2|link_quality=0.5|n_missions=4|regime=jittery|rrf=60.0,H3,4,3254545573,6,60.0,4,jittery,0.2,0.5,0.25,0.25,0.0,0.0,0.0,1.0,0.937984496124031,2.5337712560645573,0.16666666666666666,0.16666666666666666,0.25,1.5,1,4,0,4.0,1.0,12.232286393642426,6,60.0,4,0.257962375,0.3555,0.6959430575370789,0.7294648125,0.6666666666666666,0.6717181205749512,0.7294648125,0.4715024374999999,2,,0.9,timeout,133.88442063331604,trial took 133.9s (soft cap 120.0s)
